,학교명,지원학과
0,경성고등학교,게임프로그래밍
1,동명여자고등학교,게임프로그래밍
2,숭실고등학교,게임프로그래밍
3,숭실고등학교,게임프로그래밍
4,숭실고등학교,게임프로그래밍
5,숭실고등학교,게임프로그래밍
6,숭실고등학교,게임프로그래밍
7,충암고등학교,게임프로그래밍
8,충암고등학교,게임프로그래밍
9,충암고등학교,게임프로그래밍
