,학교명,지원학과
0,가락고등학교,미디어콘텐츠과
1,개포고등학교,미디어콘텐츠과
2,개포고등학교,미디어콘텐츠과
3,경기여자고등학교,미디어콘텐츠과
4,동덕여자고등학교,미디어콘텐츠과
5,동북고등학교,미디어콘텐츠과
6,면목고등학교,미디어콘텐츠과
7,문정고등학교,미디어콘텐츠과
8,문정고등학교,미디어콘텐츠과
9,문현고등학교,미디어콘텐츠과
10,방산고등학교,미디어콘텐츠과
11,보성고등학교,미디어콘텐츠과
12,양재고등학교,미디어콘텐츠과
13,양재고등학교,미디어콘텐츠과
14,오금고등학교,미디어콘텐츠과
15,원묵고등학교,미디어콘텐츠과
16,중산고등학교,미디어콘텐츠과
17,진선여자고등학교,미디어콘텐츠과
