,학교명,지원학과
0,광신고등학교,퍼스널트레이너
1,구로고등학교,퍼스널트레이너
2,구로고등학교,퍼스널트레이너
3,구로고등학교,퍼스널트레이너
4,구일고등학교,퍼스널트레이너
5,금천고등학교,퍼스널트레이너
6,당곡고등학교,퍼스널트레이너
7,대영고등학교,퍼스널트레이너
8,독산고등학교,퍼스널트레이너
9,독산고등학교,퍼스널트레이너
10,독산고등학교,퍼스널트레이너
11,반포고등학교,퍼스널트레이너
12,성보고등학교,퍼스널트레이너
13,성보고등학교,퍼스널트레이너
14,성보고등학교,퍼스널트레이너
15,신서고등학교,퍼스널트레이너
16,신서고등학교,퍼스널트레이너
17,압구정고등학교,퍼스널트레이너
18,양재고등학교,퍼스널트레이너
19,영등포고등학교,퍼스널트레이너
