,학교명,지원학과
0,건국대학교사범대학부속고등학교,인테리어디자인
1,경일고등학교,인테리어디자인
2,금옥여자고등학교,인테리어디자인
3,대원고등학교,인테리어디자인
4,대원고등학교,인테리어디자인
5,동북고등학교,인테리어디자인
6,명덕고등학교,인테리어디자인
7,명덕고등학교,인테리어디자인
8,문현고등학교,인테리어디자인
9,백암고등학교,인테리어디자인
10,상문고등학교,인테리어디자인
11,선정고등학교,인테리어디자인
12,선정고등학교,인테리어디자인
13,양천고등학교,인테리어디자인
14,자양고등학교,인테리어디자인
15,중경고등학교,인테리어디자인
16,충암고등학교,인테리어디자인
