,학교명,지원학과
0,가재울고등학교,미디어크리에이터
1,선정고등학교,미디어크리에이터
2,신목고등학교,미디어크리에이터
3,예일여자고등학교,미디어크리에이터
4,예일여자고등학교,미디어크리에이터
5,은평고등학교,미디어크리에이터
6,은평고등학교,미디어크리에이터
7,은평고등학교,미디어크리에이터
8,충암고등학교,미디어크리에이터
