,학교명,지원학과
0,건국대학교사범대학부속고등학교,미디어크리에이터과
1,경성고등학교,미디어크리에이터과
2,경신고등학교,미디어크리에이터과
3,경희여자고등학교,미디어크리에이터과
4,광양고등학교,미디어크리에이터과
5,대영고등학교,미디어크리에이터과
6,대원고등학교,미디어크리에이터과
7,동국대학교사범대학부속고등학교,미디어크리에이터과
8,동국대학교사범대학부속고등학교,미디어크리에이터과
9,동국대학교사범대학부속고등학교,미디어크리에이터과
10,동북고등학교,미디어크리에이터과
11,서울대학교사범대학부설고등학교,미디어크리에이터과
12,성남고등학교,미디어크리에이터과
13,성덕고등학교,미디어크리에이터과
14,성덕고등학교,미디어크리에이터과
15,숭실고등학교,미디어크리에이터과
16,양천고등학교,미디어크리에이터과
17,자양고등학교,미디어크리에이터과
18,청량고등학교,미디어크리에이터과
19,청원고등학교,미디어크리에이터과
