,학교명,지원학과
0,경인고등학교,카페디저트
1,관악고등학교,카페디저트
2,관악고등학교,카페디저트
3,광양고등학교,카페디저트
4,구로고등학교,카페디저트
5,금천고등학교,카페디저트
6,금천고등학교,카페디저트
7,금천고등학교,카페디저트
8,남강고등학교,카페디저트
9,당곡고등학교,카페디저트
10,독산고등학교,카페디저트
11,독산고등학교,카페디저트
12,독산고등학교,카페디저트
13,문일고등학교,카페디저트
14,백암고등학교,카페디저트
15,수도여자고등학교,카페디저트
16,수도여자고등학교,카페디저트
17,숭의여자고등학교,카페디저트
18,영등포여자고등학교,카페디저트
19,영등포여자고등학교,카페디저트
20,우신고등학교,카페디저트
21,인헌고등학교,카페디저트
22,인헌고등학교,카페디저트
