,학교명,지원학과
0,경인고등학교,연기예술
1,관악고등학교,연기예술
2,관악고등학교,연기예술
3,관악고등학교,연기예술
4,구로고등학교,연기예술
5,구로고등학교,연기예술
6,구로고등학교,연기예술
7,금천고등학교,연기예술
8,금천고등학교,연기예술
9,금천고등학교,연기예술
10,금천고등학교,연기예술
11,남강고등학교,연기예술
12,남강고등학교,연기예술
