,학교명,지원학과
0,경인고등학교,항공서비스과
1,구로고등학교,항공서비스과
2,구일고등학교,항공서비스과
3,구일고등학교,항공서비스과
4,금호고등학교,항공서비스과
5,삼각산고등학교,항공서비스과
6,석관고등학교,항공서비스과
7,성남고등학교,항공서비스과
8,성동고등학교,항공서비스과
9,성동고등학교,항공서비스과
10,성신여자고등학교,항공서비스과
11,송곡여자고등학교,항공서비스과
12,염광고등학교,항공서비스과
13,진관고등학교,항공서비스과
14,창동고등학교,항공서비스과
15,청량고등학교,항공서비스과
16,혜화여자고등학교,항공서비스과
